MARCA;MODELO;ANO
BMW;X1 SDRIVE 20i M S. 2.0 25 anos TB Flex;ERRO
BMW;X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.;ERRO
BMW;X1 SDRIVE 18i 2.0 16V 4x2 Aut.;ERRO
BMW;M850i XDrive Coupé 4.4 V8 530cv Aut.;ERRO
BMW;M8 Gran Coupé Comp.First ED. 4.4 V8 32V;ERRO
BMW;M760Li xDrive 6.6 V12 585cv Aut.;ERRO
BMW;M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv;ERRO
BMW;M6 Coupe 4.4 Bi-Turbo V8 32V;ERRO
BMW;M6 5.0 V10 40V 507cv;ERRO
BMW;M5 Perform. Pack M XDRIVE 4.4 Bi-TB V8;ERRO
BMW;M5 M XDRIVE 4.4 Bi-TB V8;ERRO
BMW;M5 5.0 32V/ 40V;ERRO
BMW;M5 4.4 560cv Bi-Turbo Aut.;ERRO
BMW;M5 3.8/Touring 3.8 24V;ERRO
BMW;M4 CS Coupe 3.0 Bi-Turbo 460cv 2p;ERRO
BMW;M4 Coupe 3.0 Bi-Turbo 24V 431cv 2p;ERRO
BMW;M4 Cabriolet 3.0 Bi-Turbo 24V 431cv 2p;ERRO
BMW;M340i XDRIVE First Ed. 3.0 Turbo Aut.;ERRO
BMW;M340i XDRIVE 3.0 Turbo Aut.;ERRO
BMW;M3 Sedan 4.0 32V;ERRO
BMW;M3 Sedan 3.0 Bi-Turbo 24V 4p;ERRO
BMW;M3 CS Sedan 3.0 Bi-Turbo 460cv 4p;ERRO
BMW;M3 Coupê 4.0 32V;ERRO
BMW;M3 Coupê 3.0 V6 24V 282cv;ERRO
BMW;M3 Coupê 3.0 24V 255cv;ERRO
BMW;M3 Cabrio 4.0 32V;ERRO
BMW;M3 Cabrio 3.0 24V;ERRO
BMW;M3 3.2 24V;ERRO
BMW;M240i Coupe 3.0 24V 340cv 2p;ERRO
BMW;M235i XDRIVE Gran Coupé 2.0 Aut.;ERRO
BMW;M2 Coupe 3.0 Bi-Turbo 24V 370cv;ERRO
BMW;M2 Competition Ed. Espe. 3.0 Bi-TB Mec.;ERRO
BMW;M2 Competition 3.0 Bi-Turbo 410cv Aut.;ERRO
BMW;M140i 3.0  24V 340cv 5p;ERRO
BMW;M1 Coupe 3.0 24V 340cv;ERRO
BMW;M Roadster;ERRO
BMW;M 235i Coupe 3.0 24V 326cv;ERRO
BMW;M 135i XDRIVE 2.0 306cv Aut.;ERRO
BMW;M 135i 3.0 24V 320cv;ERRO
BMW;i8 Roadster e-Drive 1.5 TB 12V Aut.;ERRO
BMW;i8 e-Drive 1.5 TB 12V  Aut.;ERRO
BMW;i3 Rex E Drive Connected Aut. (Elétrico);ERRO
BMW;i3 Rex E Drive Full 170cv Aut.(Elétrico);ERRO
BMW;i3 Bev Full 170cv Aut. (Elétrico);ERRO
BMW;i3 Rex E Drive 170cv Aut.(Elétrico);ERRO
BMW;i3 Bev Connected 170cv Aut. (Elétrico);ERRO
BMW;i3 Bev 170cv Aut. (Elétrico);ERRO
BMW;850i 5.0 24V;ERRO
BMW;850CSi 5.6 24V;ERRO
BMW;850Ci/CiA 5.4 24V;ERRO
BMW;850Ci/CiA 5.0 24V;ERRO
BMW;840CiA;ERRO
BMW;840Ci;ERRO
BMW;760iL 6.0 V12 445cv/544cv;ERRO
BMW;750iLA 4.4 ActiveHybrid 7;ERRO
BMW;750iL Pure Excellence Sedan 4.4 V8 Aut.;ERRO
BMW;750iL M Sport Sedan 4.4 V8 450cv Aut.;ERRO
BMW;750iL Highline 5.4 24V;ERRO
BMW;750iA;ERRO
BMW;750i M Sport Sedan 4.4 V8 450cv Aut.;ERRO
BMW;750i;ERRO
BMW;745Le M Sport Sedan 3.0 V6 Híbrido Aut.;ERRO
BMW;745iA 4.4 V8 32V 333cv;ERRO
BMW;740iLA Protection;ERRO
BMW;740iL/iLA Highline 4.4 32V;ERRO
BMW;740iA;ERRO
BMW;740i;ERRO
BMW;735i/iA 3.5 32V;ERRO
BMW;730iA 3.0 32V;ERRO
BMW;730i 3.0 32V;ERRO
BMW;650iA Limited Sport  Edition 4.8 32V;ERRO
BMW;650iA 4.8 V8 32V 360cv;ERRO
BMW;650iA 4.4 407cv Bi-Turbo;ERRO
BMW;650i Gran Coupe 4.4 V8 450cv 4p;ERRO
BMW;650Ci Cabriolet 4.8 V8 32V 360cv;ERRO
BMW;650Ci Cabriolet 4.4 407cv Bi-Turbo;ERRO
BMW;645iA 4.4 V8 32V 333cv;ERRO
BMW;645Ci Cabriolet 4.4 V8 32V 333cv;ERRO
BMW;640i Gran Coupe 3.0 320cv 4p;ERRO
BMW;550iA Security 4.8 32V;ERRO
BMW;550iA Limited Sport Edition 4.8 32V;ERRO
BMW;550iA 4.8 32V;ERRO
BMW;550iA 4.4 32V 407cv Bi-Turbo;ERRO
BMW;540iTA;ERRO
BMW;545iA 4.4 32V V8 333cv;ERRO
BMW;540iA Protection;ERRO
BMW;540iA;ERRO
BMW;540iA MotorSport;ERRO
BMW;540i/iA Touring;ERRO
BMW;540i M Sport 3.0 Turbo 340cv Aut.;ERRO
BMW;540i;ERRO
BMW;535iA M Sport 3.0 24V 306cv Bi-Turbo;ERRO
BMW;535iA GT 3.0 306cv Bi-Turbo;ERRO
BMW;535iA 3.0 24V 306cv Bi-Turbo;ERRO
BMW;535i/iA 3.5 24V;ERRO
BMW;530i/iA Touring;ERRO
BMW;530i/iA;ERRO
BMW;530i Security;ERRO
BMW;530i M Sport 2.0 Turbo 252cv Aut.;ERRO
BMW;530e M Sport 2.0 Turbo Híbrido Aut.;ERRO
BMW;528iA Touring;ERRO
BMW;528iA M Sport 2.0 Turbo 16V 245cv 4p;ERRO
BMW;528iA High;ERRO
BMW;528iA 2.0 Turbo 16V 245cv 4p;ERRO
BMW;528i/iA;ERRO
BMW;525i/iA Touring;ERRO
BMW;525i/iA;ERRO
BMW;520i 2.0 16V;ERRO
BMW;435iA M Sport Coupe 3.0 24V 306cv 2p;ERRO
BMW;430i Gran Coupé M Sport TB 5p;ERRO
BMW;430i Cabriolet Sport 2.0 TB 252cv 2p;ERRO
BMW;430i Cab. Sport Limited Ed.2.0 TB 2p;ERRO
BMW;428i Gran Coupe Sport 2.0 TB 245cv;ERRO
BMW;428i Gran Coupe M Sport 2.0 TB 245cv;ERRO
BMW;428i Cabriolet Sport 2.0 TB 245cv 2p;ERRO
BMW;420i Cabriolet Sport 2.0 TB 184cv 2p;ERRO
BMW;335iA Sport 3.0 24V 306cv 4p;ERRO
BMW;335iA M Sport 3.0 24V 306cv 4p;ERRO
BMW;335iA Cabriolet 3.0 24V 306cv;ERRO
BMW;335iA 3.0 24V 306cv;ERRO
BMW;335i 3.0 ActiveHybrid 3;ERRO
BMW;330iA Top 4p;ERRO
BMW;330iA MotorSport 4p;ERRO
BMW;330iA Exclusive 3.0 24V 4p;ERRO
BMW;330i Sport 2.0 TB 16V 4p;ERRO
BMW;330i MotorSport 3.0 24V 4p;ERRO
BMW;330i M Sport 2.0 TB 16V 4p;ERRO
BMW;330e M Sport 2.0 Turbo Híbrido Aut.;ERRO
BMW;330CiA Cabriolet;ERRO
BMW;330Ci Cabriolet;ERRO
BMW;328iA Touring/Sport;ERRO
BMW;328iA Sport 2.0 16V/2.0 16V Flex 4p;ERRO
BMW;328iA Plus 2.0 TB 16V 245cv 4p;ERRO
BMW;328iA M Sport 2.0 16V Flex 4p;ERRO
BMW;328iA Luxury/Modern 2.0 TB 16V 4p;ERRO
BMW;328iA GT M Sport 2.0 Turbo 16V 245cv 5p;ERRO
BMW;328iA Exclusive 2.8 24V;ERRO
BMW;328iA 2.0 TB/2.0 TB Flex 16V 4p;ERRO
BMW;328i/iA Cabrio;ERRO
BMW;328i/iA (novo modelo);ERRO
BMW;328i/iA (modelo antigo);ERRO
BMW;328i Touring/Sport;ERRO
BMW;328i Exclusive 2.8 24V;ERRO
BMW;325iA Touring;ERRO
BMW;325iA Coupé 2.5 24V 2p;ERRO
BMW;325iA 2.5 24V Protection;ERRO
BMW;325iA;ERRO
BMW;325i/iA Cabrio;ERRO
BMW;325i;ERRO
BMW;323TiA Compact Top;ERRO
BMW;323Ti Compact Sport;ERRO
BMW;323Ti Compact;ERRO
BMW;323iA Touring;ERRO
BMW;323iA Top Sedan;ERRO
BMW;323iA Sport;ERRO
BMW;323i Touring;ERRO
BMW;323iA Entry Sedan;ERRO
BMW;323iA Confort;ERRO
BMW;323iA 2.5 24V;ERRO
BMW;323i/iA Exclusive;ERRO
BMW;320iA GT Sport 2.0 Turbo 16V 184cv 5p;ERRO
BMW;323i Sport;ERRO
BMW;323i Confort;ERRO
BMW;323i 2.5 24V;ERRO
BMW;323CiA Coupê;ERRO
BMW;323Ci Coupê;ERRO
BMW;320iA Modern/Sport TB 2.0/A.Flex/GP 4p;ERRO
BMW;320iA 2.0 TB M Sport A.Flex/M.Sport 4p;ERRO
BMW;320iA 2.0 Turbo/ActiveFlex 16V/GP  4p;ERRO
BMW;320iA;ERRO
BMW;320i;ERRO
BMW;318Ti/TiA Compact 1.9 16V;ERRO
BMW;318Ti Compact Mec;ERRO
BMW;318iS/ISA 1.9 16V;ERRO
BMW;318iA 2.0 16V 136cv 5p;ERRO
BMW;318i/iA Compact 1.8 16V;ERRO
BMW;318i/iA 1.8 16V;ERRO
BMW;318i Cabrio 1.8 16V;ERRO
BMW;316i 1.6 TB 16V 136cv 4p;ERRO
BMW;225i Active Tourer Sport 2.0 TB Aut.;ERRO
BMW;316 (todas);ERRO
BMW;220i Tourer Active Flex 2.0 TB Aut.;ERRO
BMW;218i Gran Coupe Sport GP 1.5 Bi-Turbo;ERRO
BMW;135iA Coupé 3.0 24V 306cv;ERRO
BMW;130iA 3.0 24V 265cv 5p;ERRO
BMW;130iA 3.0 24V 265cv 3p;ERRO
BMW;130i 3.0 24V 265cv 5p;ERRO
BMW;125i M Sport/Active Flex 2.0 TB Aut. 5p;ERRO
BMW;120iA Sport 2.0/ActiveFlex 16V Aut.;ERRO
BMW;120iA Cabrio 2.0 16V 156cv 2p;ERRO
BMW;120iA 2.0 16V 156cv 3p;ERRO
BMW;120iA 2.0 16V 150cv/ 156cv 5p;ERRO
BMW;120i 2.0 16V 150cv/ 156cv 5p;ERRO
BMW;118iA/ Urban/Sport 1.6 TB 16V 170cv 5p;ERRO
BMW;118iA Full 1.6 TB 16V 170cv 5p;ERRO
BMW;118iA 2.0 16V 136cv 5p;ERRO
BMW;118iA 2.0 16V 136cv 3p;ERRO
BMW;118i Sport 1.5 TB 12V Aut. 5p;ERRO
CBT Jipe;Javali 3.0 4x4 Diesel;ERRO
BMW;116iA 1.6 TB 16V 136cv 5p;ERRO
Audi;TTS 2.0 TFSI QUATTRO S Tronic;ERRO
Audi;TTS Roadster 2.0 TB FSI Quattro S Tronic;ERRO
Audi;TTRS Roadster 2.5 TB FSI Quat. S Tronic;ERRO
Audi;TTRS 2.5 TFSI QUATTRO S Tronic;ERRO
Audi;TT Roadster 2.0 16v TFSI S-Tronic;ERRO
Audi;TT Roadster 1.8 TB Quattro 225cv (Conv.);ERRO
Audi;TT 2.0 16v TFSI S-Tronic;ERRO
Audi;TT 1.8 TB Quattro 225cv;ERRO
Audi;TT 1.8 TB 180cv;ERRO
Audi;S8 4.2 Tiptronic;ERRO
Audi;S8 4.2 Quattro Mec.;ERRO
Audi;S8 4.2 Quattro Tiptronic;ERRO
Audi;S8 4.0 TFSI Quattro Tiptronic 4p;ERRO
Audi;S8 4.2 Mec;ERRO
Audi;S7 4.0 TFSI 420/450cv Quattro S-tronic;ERRO
Audi;S6 Plus 4.2 V8 32V;ERRO
Audi;S6 Plus 4.2 Avant V8 32V;ERRO
Audi;S6 5.2 FSI V10 435cv Quattro Tiptronic;ERRO
Audi;S6 5.2 Avant FSI V10 435cv Quattro Tiptr;ERRO
Audi;S6 4.2 V8 40V Quattro Tiptronic;ERRO
Audi;S6 4.2 V8 40V Quattro Mec;ERRO
Audi;S6 4.2 Avant V8 40V Quattro Tiptronic;ERRO
Audi;S6 4.0 TFSI Quattro S-Tronic 4p;ERRO
Audi;S6 2.2 Avant 20V TB;ERRO
Audi;S6 2.2 20V TB;ERRO
Audi;S5 Sportback 3.0 TFSI Quattro Stronic;ERRO
Audi;S5 Coupê 3.0 TFSI Quattro Stronic;ERRO
Audi;S5 Cabriolet 3.0 TFSI Quattro Stronic;ERRO
Audi;S4 4.2 V8 40V 344cv Quattro Tiptronic;ERRO
Audi;S4 4.2 Avant V8 40V 344cv Quattro Tipt.;ERRO
Audi;S4 3.0 TFSI V6 24V Quattro Stronic;ERRO
Audi;S4 3.0 Avant TFSI V6 24V Quattro Stronic;ERRO
Audi;S4 2.7 Turbo Quattro Mec.;ERRO
Audi;S4 2.7 Avant Turbo Quattro;ERRO
Audi;S3 Sportback 2.0 TFSI Quattro S Tronic;ERRO
Audi;S3 Sedan 2.0 TFSI Quattro 286cv S-tronic;ERRO
Audi;S3 1.8 225cv Turbo Quattro;ERRO
Audi;S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic;ERRO
Audi;RS7 Sportback 4.0 TFSI Quattro Tiptronic;ERRO
Audi;RS6 5.0 FSI V10 Bi-TB Quattro Tip.;ERRO
Audi;RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.;ERRO
Audi;RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p;ERRO
Audi;RS6 4.2 450cv BI-TB Quattro Tiptronic 4p;ERRO
Audi;RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p;ERRO
Audi;RS5 Sportback 2.9 V6 TFSI Quattro Tip.;ERRO
Audi;RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic;ERRO
Audi;RS5 4.2 FSI V8 450cv Quattro S-Tron. 2p;ERRO
Audi;RS4 4.2 Avant 32V FSI Quattro S-tronic;ERRO
Audi;RS4 2.9 Avant V6 TFSI Quattro Tiptronic;ERRO
Audi;RS4 2.7 Avant V6 30V BI-TB Quattro 380cv;ERRO
Audi;RS3 Sportback 2.5 TFSI Quattro S-tronic;ERRO
Audi;RS3 Sedan 2.5 TFSI Quattro S-tronic;ERRO
Audi;RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic;ERRO
Audi;RS Q3 Sportback 2.5 TFSI Quattro S-tron.;ERRO
Audi;RS Q3 2.5 TFSI Quattro S-tronic 5p;ERRO
Audi;R8 GT 5.2 V10 560cv Quattro R-tronic;ERRO
Audi;R8 Spyder 5.2 Quattro R-tronic/S-tronic;ERRO
Audi;R8 5.2 V10 Quattro R-tronic/S-tronic;ERRO
Audi;R8 4.2 V8 426cv Quattro R-tronic;ERRO
Audi;Q8 Performance 3.0 TFSI Quattro S-tronic;ERRO
Audi;Q8 Perf.Black 3.0 TFSI Quattro S-tronic;ERRO
Audi;Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic;ERRO
Audi;Q7 Perf.Black 3.0 TDI Quat.Tip.5p Dies.;ERRO
Audi;Q7 Perf. Black 3.0 V6 TFSI Quat.Tip. 5p;ERRO
Audi;Q7 4.2 V8 40V 350cv Quattro Tiptronic;ERRO
Audi;Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance;ERRO
Audi;Q7 3.6 V6 284cv Quattro Tiptronic;ERRO
Audi;Q7 3.0 V6 TDI Quat.Tip. 5p Die./Perfor.;ERRO
Audi;Q5 S-Line 2.0 TFSI Quattro S-tronic;ERRO
Audi;Q5 Prestige 2.0 TFSI Quattro S tronic;ERRO
Audi;Q5 Black 2.0 TFSI Quattro S tronic;ERRO
Audi;Q5 Attraction 2.0 TFSI Quattro S tronic;ERRO
Audi;Q5 Ambition 2.0 TFSI Quattro S tronic;ERRO
Audi;Q5 Ambiente 2.0 TFSI Quattro S tronic;ERRO
Audi;Q5 3.2 FSI V6 Quattro S Tronic;ERRO
Audi;Q5 3.0 V6 TFSI 272cv Quattro Tiptronic;ERRO
Audi;Q5 2.0 TFSI Quattro S tronic (Blindado);ERRO
Audi;Q5 2.0 16V TFSI Quattro S Tronic;ERRO
Audi;Q5 2.0 16V TFSI 225cv Quattro Tiptronic;ERRO
Audi;Q3 P. Plus 1.4 TFSI Flex/P.Plus S-tronic;ERRO
Audi;Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic;ERRO
Audi;Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p;ERRO
Audi;Q3 Black Ed. 1.4 TFSI Flex/Black S-tron.;ERRO
Audi;Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p;ERRO
Audi;Q3 1.4 TFSI/TFSI Flex S-tronic 5p;ERRO
Audi;E-TRON Performace Aut. (Elétrico);ERRO
Audi;E-TRON Performa. Black Aut. (Elétrico);ERRO
Audi;Allroad 2.7 30V Quattro Turbo Tiptronic;ERRO
Audi;Avant RS2;ERRO
Audi;A8 6.3 W12 48V Quattro Tiptronic;ERRO
Audi;A8 6.0 W12 48V 450cv Quattro Tiptronic;ERRO
Audi;A8 4.2 V8 32V Tiptronic;ERRO
Audi;A8 4.0 TFSI Quattro Tiptronic;ERRO
Audi;A8 3.0 TFSI 310cv Quattro Tiptronic 4p;ERRO
Audi;A7 Sportback Perf. 3.0 TFSI S-tron Quat.;ERRO
Audi;A7 Sportback 3.0 TFSI Quattro S Tronic;ERRO
Audi;A7 Sportback 2.0 TFSI S Tronic;ERRO
Audi;A6 Performance 3.0 TFSI Quattro S.tronic;ERRO
Audi;A6 Allroad 3.0 TFSI V6 Quattro S tronic;ERRO
Audi;A6 4.2 Quattro Tiptronic;ERRO
Audi;A6 4.2 Avant Quattro Tiptronic;ERRO
Audi;A6 3.2 FSI 24V 255cv Multitronic;ERRO
Audi;A6 3.0 V6 30V 218cv Multitronic 4p;ERRO
Audi;A6 3.0 TFSI V6 Quattro S tronic 4p;ERRO
Audi;A6 3.0 TB FSI V6 Quattro Tiptronic;ERRO
Audi;A6 3.0 Avant.TFSI V6 Quattro S tronic 5p;ERRO
Audi;A6 3.0 Avant. TB FSI V6 Quattro Tip. 5p;ERRO
Audi;A6 3.0 Avant V6 30V 218cv Multitronic 5p;ERRO
Audi;A6 2.8 V6 30V Quattro Mec.;ERRO
Audi;A6 2.8 V6 30V Quattro Tiptronic;ERRO
Audi;A6 2.8 Avant V6 30V Quattro Tiptronic;ERRO
Audi;A6 2.8 Avant V6 30V Quattro Mec.;ERRO
Audi;A6 2.8 Avant 30V Tiptronic;ERRO
Audi;A6 2.8 Avant 30V Mec.;ERRO
Audi;A6 2.8 Avant;ERRO
Audi;A6 2.8 30V Tiptronic;ERRO
Audi;A6 2.8;ERRO
Audi;A6 2.8 30V Mec.;ERRO
Audi;A6 2.7 Quattro Tiptronic;ERRO
Audi;A6 2.7 Avant Quattro Tiptronic;ERRO
Audi;A6 2.7 30V Mec.;ERRO
Audi;A6 2.7 30V Avant Tiptronic;ERRO
Audi;A6 2.4 V6 30V Quattro Tiptronic;ERRO
Audi;A6 2.4 V6 30V Quattro Mec;ERRO
Audi;A6 2.4 Avant V6 30V Quattro Tiptronic;ERRO
Audi;A6 2.4 Avant V6 30V Quattro Mec.;ERRO
Audi;A6 2.4 Avant 30V Mec.;ERRO
Audi;A6 2.4 Avant 30V Tip./ Multitronic;ERRO
Audi;A6 2.4 30V Tip./Multitronic;ERRO
Audi;A6 2.4 30V Mec;ERRO
Audi;A6 2.0 TFSI 252cv S tronic 4p;ERRO
Audi;A5 Sportback S-Line 2.0 TFSI S-tronic;ERRO
Audi;A5 Sportback 2.0 16V TFSI 180cv Multi.;ERRO
Fiat;LINEA T-JET 1.4 16V Turbo 4p;ERRO
Fiat;LINEA LX 1.9/ 1.8 Flex 16V 4p;ERRO
Fiat;LINEA ESSENCE Dualogic 1.8 Flex 16V 4p;ERRO
Fiat;LINEA ESSENCE 1.8 Flex 16V 4p;ERRO
Fiat;LINEA ESSEN.SUBLIME Dual.1.8 Flex 16V 4p;ERRO
Fiat;LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p;ERRO
Fiat;LINEA ABSOLUTE 1.9/1.8 Flex Dualogic 4p;ERRO
Fiat;LINEA 1.9/ HLX 1.9/1.8 Flex  Dualogic 4p;ERRO
Fiat;LINEA 1.9/ HLX 1.9/ 1.8 Flex 16V 4p;ERRO
Fiat;Idea SPORTING Dualogic 1.8 Flex 16V 5p;ERRO
Fiat;Idea SPORTING 1.8 Flex 16V 5p;ERRO
Fiat;Idea HLX 1.8 mpi Flex 8V 5p;ERRO
Fiat;Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p;ERRO
Fiat;Idea ESSENCE 1.6 Flex 16V 5p;ERRO
Fiat;Idea ELX 1.8 mpi Flex 8V 5p;ERRO
Fiat;Idea ELX 1.4 mpi Fire Flex 8V 5p;ERRO
Fiat;Idea ATTRACTIVE 1.4 Fire Flex 8V 5p;ERRO
Fiat;Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p;ERRO
Fiat;Idea Adv.Ext./Adv.Ext. Loc. 1.8 Flex 5p;ERRO
Fiat;Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p;ERRO
Fiat;Idea A.Ext./A..Ext.Loc.Dual. 1.8 Flex 5p;ERRO
Fiat;Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V;ERRO
Fiat;Grand Siena ESSENCE ITALIA 1.6 Flex 16V;ERRO
Fiat;Grand Siena ESSENCE Dual. 1.6 Flex 16V;ERRO
Fiat;Grand Siena ESSENCE 1.6 Flex 16V;ERRO
Fiat;Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex;ERRO
Fiat;Grand Siena ESSEN.SUBLIME 1.6 Flex;ERRO
Fiat;Grand Siena ESSEN. ITALIA Dual. 1.6 Flex;ERRO
Fiat;Grand Siena ATTRACTIVE 1.0 Flex 8V 4p;ERRO
Fiat;Grand Siena ATTRAC. 1.4 EVO F.Flex 8V;ERRO
Fiat;Grand Siena 1.0 EVO Flex 8V 4p;ERRO
Fiat;FREEMONT EMOT./PRECISION 2.4 16V 5p Aut.;ERRO
Fiat;Fiorino Working 1.4 Flex 8V 2p;ERRO
Fiat;Palio EX 1.0 mpi Fire 8v 4p;ERRO
Fiat;Palio ELX Dualogic 1.8 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX 1.8/ 1.8 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX 1.6 mpi 16v 4p;ERRO
Fiat;Palio ELX 1.6 4p;ERRO
Fiat;Palio ELX 1.5 4p;ERRO
Fiat;Palio ELX 1.4 Fire/30 anos F. Flex 8V 4p;ERRO
Fiat;Palio ELX 1.3 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX 1.3 mpi  Fire 16V 4p;ERRO
Fiat;Palio ELX 1.0 mpi Fire 16v 4p (25 anos);ERRO
Fiat;Palio ELX 1.0 Fire/30 anos F. Flex 8V 4p;ERRO
Fiat;Palio EL 1.6 spi 2p e 4p;ERRO
Fiat;Palio EDX 1.0 mpi 4p;ERRO
Fiat;Palio EDX 1.0 mpi 2p;ERRO
Fiat;Palio ED 1.0 mpi 2p e 4p;ERRO
Fiat;Palio CityMatic 1.0 mpi;ERRO
Fiat;Palio City 1.5/1.6 4p;ERRO
Fiat;Palio City 1.0 4p;ERRO
Fiat;Palio Celebration 1.0 Fire Flex 8V 4p;ERRO
Fiat;Palio Celebration 1.0 Fire Flex 8V 2p;ERRO
Fiat;Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p;ERRO
Fiat;Palio ATTRA./ITÁLIA 1.4 EVO F.Flex 8V 5p;ERRO
Fiat;Palio ATTRA. Best Seller 1.4 EVO Flex 5p;ERRO
Fiat;Palio ATTRA. Best Seller 1.0 EVO Flex 5p;ERRO
Fiat;Palio 1.8R mpi Flex 8V 4p;ERRO
Fiat;Palio 1.8R mpi Flex 8V 2p;ERRO
Fiat;Palio 1.6 mpi 16V 4p;ERRO
Fiat;Palio 1.6 mpi 16V 2p;ERRO
Fiat;Palio 1.5 mpi 8V 2p;ERRO
Fiat;Palio 1.5 mpi 8V 4p;ERRO
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p;ERRO
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 4p;ERRO
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;ERRO
Fiat;Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p;ERRO
Fiat;Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p;ERRO
Fiat;Oggi;ERRO
Fiat;MOBI WAY on 1.0 Fire Flex 5p.;ERRO
Fiat;MOBI TREKKING 1.0 Flex 5p.;ERRO
Fiat;MOBI LIKE ON 1.0 Fire Flex 5p.;ERRO
Fiat;MOBI LIKE 1.0 Fire Flex 5p.;ERRO
Fiat;MOBI EASY on 1.0 Fire Flex 5p.;ERRO
Fiat;MOBI EASY COMFORT 1.0 Flex 5p.;ERRO
Fiat;MOBI EASY 1.0 Fire Flex 5p.;ERRO
Fiat;MOBI DRIVE GSR 1.0 Flex 6V 5p;ERRO
GM - Chevrolet;AGILE LTZ 1.4 MPFI 8V FlexPower 5p;ERRO
GM - Chevrolet;AGILE LT 1.4 MPFI 8V FlexPower 5p;ERRO
GM - Chevrolet;A-20 Custom/ C-20 S 4.1;ERRO
GM - Chevrolet;A-20 Custom/ C-20 Luxe 4.1;ERRO
GM - Chevrolet;A-20 Custom Std. CD/ De Luxe CD;ERRO
GM - Chevrolet;A-10 De Luxe 2.5/4.1;ERRO
GM - Chevrolet;A-10 2.5/4.1;ERRO
Fiat;UNO WAY XINGU 1.4 EVO F.Flex 8V 5p;ERRO
Fiat;UNO WAY XINGU 1.0 EVO F.Flex 8V 5P;ERRO
Fiat;UNO WAY RIO 450 1.0 EVO Flex 8V 5p;ERRO
Fiat;UNO WAY Dual./GSR 1.3 Flex 8V 5p;ERRO
Fiat;UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO WAY Celeb. 1.4 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO WAY Celeb. 1.0 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO WAY 1.4 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO WAY 1.3 Flex 8V 5p;ERRO
Fiat;UNO WAY 1.4 EVO Dualogic Flex 8V 5p;ERRO
Fiat;UNO WAY 1.0 Flex 6V 5p;ERRO
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p;ERRO
Fiat;UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p;ERRO
Fiat;UNO VIVACE College 1.0 EVO FireFlex 5p;ERRO
Fiat;UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p;ERRO
Fiat;UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p;ERRO
Fiat;UNO VIVACE 1.0 EVO Fire Flex 8V 3p;ERRO
Fiat;Uno Turbo 1.4 i.e. 2p;ERRO
Fiat;UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p;ERRO
Fiat;UNO SPORTING Dual./GSR 1.3 Flex 8V 5p;ERRO
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 4p;ERRO
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 2p;ERRO
Fiat;UNO SPORTING 1.4 B.Edit. Flex 8V 5p;ERRO
Fiat;UNO SPORTING 1.3 Flex 8V 5p;ERRO
